item_id,product_name,category,occasion,body_type_fit,color,price,trend_score,sustainability_score,audience,target_market,fit,pattern,material
10051929,Titan Neo Bandhan Unisex White Analogue watch 17332570KM01,accessory,casual,all,White,9196,5,5,adult,unisex,unknown,solid,unknown
10044177,Coolers Men Coffee Brown Sandals,footwear,casual,all,Brown,699,5,5,adult,men,unknown,unknown,unknown
10055815,Fame Forever by Lifestyle Men Blue Printed Round Neck T-shirt,top,casual,all,Blue,349,5,5,adult,men,unknown,printed,unknown
10054493,Veni Vidi Vici Women Brown Solid Cropped Fitted Top,top,casual,all,Brown,468,6,5,adult,women,unknown,solid,unknown
10036631,ColorPlus Men Orange Tailored Fit Checked Casual Shirt,top,casual,all,Red,1349,5,5,adult,men,tailored,checked,unknown
10060179,CODE by Lifestyle Men Blue Regular Fit Self Design Formal Shirt,top,formal,all,Blue,1274,5,5,adult,men,regular,self_design,unknown
10051993,Titan Women White Analogue Watch,accessory,casual,all,White,3196,5,5,adult,women,unknown,solid,leather
10051939,Titan Men Blue Analogue Watch 1802SM02,accessory,casual,all,Blue,2476,5,5,adult,men,unknown,printed,unknown
10052569,Titan Men Blue Analogue Watch 90105KL01,accessory,casual,all,Blue,5596,5,5,adult,men,unknown,solid,unknown
1003783,Aurelia Blue Embroidered Kurta,top,casual,all,Blue,899,5,5,adult,unisex,unknown,unknown,unknown
10054447,Veni Vidi Vici Women Olive Green Solid Bardot Top,top,casual,all,Green,516,5,5,adult,women,unknown,solid,unknown
10062739,Bossini Men Red & Black Slim Fit Checked Casual Shirt,top,casual,all,Red,749,5,5,adult,men,slim,checked,unknown
10055883,Fame Forever by Lifestyle Men Grey Solid Round Neck T-shirt,top,casual,all,Grey,359,5,5,adult,men,unknown,solid,unknown
10052491,Sonata Pair 2018 Unisex Beige Analogue watch NL71258114YM01,accessory,casual,all,Beige,3325,5,5,adult,unisex,unknown,solid,unknown
10052497,Zoop Kids Unisex Grey Digital Watch 16009PP01,accessory,casual,all,Grey,995,5,5,kids,unisex,unknown,solid,unknown
10038611,Parx Men Black Solid Bomber Jacket,top,casual,all,Black,1799,5,5,adult,men,unknown,solid,polyester
10052645,Zoop Unisex Kids Red Analogue Watch C4048PP31,accessory,casual,all,Red,995,5,5,kids,unisex,unknown,solid,unknown
1005146,Arrow Sport Blue Sweater,top,casual,all,Blue,1299,5,5,adult,unisex,unknown,unknown,unknown
1005082,Arrow Sport Pink Sleeveless Sweater,top,casual,all,Pink,1999,5,5,adult,unisex,unknown,unknown,unknown
10048073,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1099,5,5,adult,women,skinny,unknown,unknown
10052193,Sonata Men White Leather Straps Analogue Watch 7134YL01,accessory,casual,all,White,2049,5,5,adult,men,unknown,textured,leather
10044667,Respiro Men Black Leather Formal Slip-Ons,footwear,formal,all,Black,895,5,5,adult,men,unknown,unknown,leather
10051957,Titan Purple OTS 3 Wells Men Black Analogue watch NL90105KL02,accessory,casual,all,Black,5756,5,5,adult,men,unknown,solid,unknown
10048145,Liberty Men Tan Sandals,footwear,casual,all,,629,5,5,adult,men,unknown,unknown,unknown
10052489,Titan Neo Men Off White Analogue watch 1806SM01,accessory,casual,all,White,2956,5,5,adult,men,unknown,solid,unknown
10041193,Abhishti Women Maroon Solid Straight Kurta,top,casual,all,Maroon,1049,5,5,adult,women,unknown,solid,unknown
10052075,Sonata Sleek Men Blue Analogue watch 7131SM01,accessory,casual,all,Blue,1975,5,5,adult,men,unknown,solid,unknown
10052691,Sonata Essentials Men White Analogue watch NL77084YM04,accessory,casual,all,White,1599,5,5,adult,men,unknown,solid,unknown
10036283,ColorPlus Men Green Regular Fit Solid Regular Trousers,bottom,casual,all,Green,1049,5,5,adult,men,regular,solid,unknown
10063551,Harvard Men Black Loafers,footwear,casual,all,Black,2799,5,5,adult,men,unknown,unknown,unknown
10059839,CODE by Lifestyle Men Blue & Grey Regular Fit Checked Casual Shirt,top,casual,all,Blue,949,5,5,adult,men,regular,checked,unknown
10044057,Coolers Men Black Leather Fisherman Sandals,footwear,casual,all,Black,1499,5,5,adult,men,unknown,unknown,leather
10044469,TIMESMITH Women White Analogue Watch TSC-060,accessory,casual,all,White,499,5,5,adult,women,unknown,unknown,unknown
10036553,ColorPlus Men Red Regular Fit Checked Casual Shirt,top,casual,all,Red,944,5,5,adult,men,regular,checked,unknown
10062223,CHUTPUT Girls Navy Blue & Pink Self-Design A-Line Dress with Beanie Cap,one_piece,casual,pear,Blue,1170,5,5,kids,women,unknown,unknown,unknown
10054349,Yuris Women Green & White Printed Straight Kurta,top,casual,all,Green,687,5,5,adult,women,unknown,printed,unknown
10058463,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Blue,1299,6,5,adult,women,skinny,unknown,unknown
10039423,Marks & Spencer Women Black Super Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Black,1299,6,5,adult,women,skinny,unknown,unknown
10052059,Titan Raga Espana Women Brown Analogue watch NL95051KM01,accessory,casual,all,Brown,8396,5,5,adult,women,unknown,solid,unknown
10052033,Sonata Men Navy Blue Bracelet Style Straps Analogue Watch 7133KM02,accessory,casual,all,Blue,2425,5,5,adult,men,unknown,solid,unknown
10042679,Rajnandini Navy Blue & Beige Printed Unstitched Dress Material,one_piece,casual,all,Blue,598,5,5,adult,unisex,unknown,printed,unknown
10043697,Cherry Crumble Girls Pink & Yellow Striped Sweater,top,casual,all,Yellow,979,5,5,kids,women,unknown,striped,unknown
10052553,Titan Workwear Men White Analogue watch NL1802SM01,accessory,formal,all,White,2476,5,5,adult,men,unknown,solid,unknown
10054573,Veni Vidi Vici Women Maroon Solid Bardot Crop Top,top,casual,all,Maroon,516,5,5,adult,women,unknown,solid,unknown
10058397,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1899,5,5,adult,women,skinny,unknown,unknown
10036585,ColorPlus Men Rust Red & Navy Blue Regular Fit Checked Casual Shirt,top,casual,all,Blue,1349,5,5,adult,men,regular,checked,unknown
10038919,Kraus Jeans Women Blue Skinny Fit Mid-Rise Ankle Length Stretchable Cropped Jeans K4050,bottom,casual,all,Blue,899,6,5,adult,women,skinny,unknown,unknown
10062299,CHUTPUT Girls Mustard Yellow & Green Solid A-Line Dress,one_piece,casual,pear,Green,899,5,5,kids,women,unknown,solid,unknown
10036899,Chhabra 555 Green Checked Poly Georgette Saree,one_piece,casual,all,Green,1795,5,5,adult,unisex,unknown,checked,unknown
1003778,Flying Machine Grey Melange Striped Sweater,top,casual,all,Grey,1259,5,5,adult,unisex,unknown,striped,unknown
10054593,Veni Vidi Vici Women Rust Brown Solid Top,top,casual,all,Brown,516,5,5,adult,women,unknown,solid,unknown
10052239,Sonata Reloaded Men Black Analogue watch 7924SM10,accessory,casual,all,Black,1299,5,5,adult,men,unknown,solid,unknown
10036325,ColorPlus Men Beige Regular Fit Solid Regular Trousers,bottom,casual,all,Beige,874,5,5,adult,men,regular,solid,unknown
10058223,Roadster Women Blue Boyfriend Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1899,5,5,adult,women,unknown,unknown,unknown
10052689,Sonata Men White Analogue Watch 77031SL02,accessory,casual,all,White,1525,5,5,adult,men,unknown,solid,leather
10040841,Besiva Women Pink Solid T-shirt with Shorts,bottom,casual,all,Pink,993,5,5,adult,women,unknown,solid,unknown
10062175,CHUTPUT Kids Peach-Coloured Self-Design Sweater,top,casual,all,Red,899,5,5,kids,unisex,unknown,unknown,unknown
10058277,Roadster Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,bottom,casual,all,Blue,574,5,5,adult,women,skinny,unknown,unknown
10051297,Tokyo Talkies Women Black & White Checked Basic Jumpsuit with Belt,one_piece,casual,all,Black,1299,5,5,adult,women,unknown,checked,unknown
10039923,DODO & MOA Pink,one_piece,casual,all,Pink,3709,5,5,adult,unisex,unknown,solid,unknown
10039475,LA LOFT Women Off-White Floral Printed Shirt Style Top,top,casual,all,White,611,5,5,adult,women,unknown,printed,unknown
1005514,Vero Moda Grey Panelled Washed Slim Jeans,bottom,casual,all,Grey,1293,5,5,adult,unisex,unknown,unknown,unknown
10052449,Titan Workwear Men Blue Analogue watch NL1805SL02,accessory,formal,all,Blue,4236,5,5,adult,men,unknown,textured,leather
10062229,CHUTPUT Kids Blue & White Self-Design Sweater,top,casual,all,Blue,899,5,5,kids,unisex,unknown,unknown,unknown
10060313,CODE by Lifestyle Men Blue Slim Fit Printed Formal Shirt,top,formal,all,Blue,749,5,5,adult,men,slim,printed,unknown
1003764,Flying Machine Navy Striped Sweater,top,casual,all,Navy,1999,5,5,adult,unisex,unknown,striped,unknown
10036437,ColorPlus Men Yellow & White Tailored Fit Checked Casual Shirt,top,casual,all,Red,1034,5,5,adult,men,tailored,checked,unknown
10036541,ColorPlus Men Blue Regular Fit Checked Casual Shirt,top,casual,all,Blue,1349,5,5,adult,men,regular,checked,unknown
10046841,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1299,5,5,adult,men,slim,unknown,unknown
10052705,Fastrack Fundamentals Women Blue Analogue watch NL68010SM02,accessory,casual,all,Blue,1196,5,5,adult,women,unknown,solid,unknown
1004904,Arrow Sport Navy & White Checked Reversible Jacket,top,casual,all,White,2499,5,5,adult,unisex,unknown,checked,unknown
10052249,Sonata Men White Leather Textured Straps Analogue Watch 7134YL02,accessory,casual,all,Red,2049,5,5,adult,men,unknown,textured,leather
10038489,Levis Men Blue 511 Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,2199,5,5,adult,men,slim,unknown,unknown
10052455,Titan Ceramics Men Black Analogue watch NL90089KD01,accessory,casual,all,Black,10796,5,5,adult,men,unknown,solid,unknown
10052163,Fastrack Metal Digitals Men Grey Analogue and Digital watch NL38034SL03,accessory,casual,all,Grey,2636,5,5,adult,men,unknown,solid,leather
10039787,Camey Girls White & Pink Printed Top with Trousers,bottom,casual,all,White,979,5,5,kids,women,unknown,solid,unknown
10044639,RICHARD PARKER by Pantaloons Men Blue & Off-White Slim Fit Printed Casual Shirt,top,casual,all,Blue,519,5,5,adult,men,slim,printed,unknown
10054497,Veni Vidi Vici Women Green Solid Fitted Crop Top,top,casual,all,Green,468,5,5,adult,women,unknown,solid,unknown
10063529,Red Tape Men Black Leather Semiformal Slip-Ons,footwear,casual,all,Red,3246,5,5,adult,men,unknown,textured,leather
10050417,IMYOUNG Men Orange & Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,1299,5,5,adult,men,slim,checked,unknown
10052227,Fastrack Loopholes Men Blue Analogue watch NL3124SM03,accessory,casual,all,Blue,1996,5,5,adult,men,unknown,solid,unknown
10043649,Cherry Crumble Kids Blue & White Striped Hooded Sweater,top,casual,all,Blue,927,5,5,kids,unisex,unknown,striped,unknown
10052183,Titan Women Blue Analogue Watch 95062WD03,accessory,casual,all,Blue,8396,5,5,adult,women,unknown,unknown,unknown
10052467,Sonata Utsav Men White Analogue watch NL7954YM05,accessory,casual,all,White,1625,5,5,adult,men,unknown,solid,unknown
10039965,berrytree Unisex Green Solid Organic Cotton Polo Collar  Sustainable T-shirt,top,casual,all,Green,499,5,9,adult,unisex,unknown,solid,cotton
10060217,CODE by Lifestyle Men Lime Green Regular Fit Solid Formal Shirt,top,formal,all,Green,749,5,5,adult,men,regular,solid,unknown
10059993,CODE by Lifestyle Men Pink & White Regular Fit Checked Casual Shirt,top,casual,all,White,849,5,5,adult,men,regular,checked,unknown
1003775,Flying Machine Navy & Red Striped Sweater,top,casual,all,Red,949,5,5,adult,unisex,unknown,striped,unknown
10052743,Titan Octane Men Grey Analogue watch 90109KP01,accessory,casual,all,Grey,6556,5,5,adult,men,unknown,textured,unknown
10038945,Sergio Tacchini Men Red Sneakers,footwear,casual,all,Red,3999,5,5,adult,men,unknown,unknown,unknown
10036599,ColorPlus Men Blue Tailored Fit Printed Formal Shirt,top,formal,all,Blue,1124,5,5,adult,men,tailored,printed,unknown
10046873,Roadster Men Blue Skinny Fit Low-Rise Low Distress Stretchable Jeans,bottom,casual,all,Blue,899,5,5,adult,men,skinny,unknown,unknown
10053875,Miss Chase Women Blue Slim Fit High-Rise Clean Look Jeans,bottom,casual,pear,Blue,1199,5,5,adult,women,slim,unknown,unknown
10039711,trueBrowns Women Beige Woven Design A-Line Kurta,top,casual,pear,Brown,1839,5,5,adult,women,unknown,unknown,unknown
10060167,CODE by Lifestyle Men Navy Blue Slim Fit Printed Formal Shirt,top,formal,all,Blue,749,5,5,adult,men,slim,printed,unknown
10037089,Shaily Yellow Embroidered Pure Crepe Saree,one_piece,casual,all,Red,1507,5,5,adult,unisex,unknown,unknown,unknown
10046871,Roadster Men Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Black,1299,5,5,adult,men,skinny,unknown,unknown
10058547,Roadster Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Black,574,5,5,adult,women,skinny,unknown,unknown
10058347,Roadster Women Charcoal Grey Skinny Fit High-Rise Clean Look Stretchable Jeans,bottom,casual,pear,Grey,1899,5,5,adult,women,skinny,unknown,unknown
10062439,Miss Chase Women Yellow Butterfly Print Top,top,casual,all,Yellow,719,5,5,adult,women,unknown,printed,unknown
10048055,SPYKAR Women Navy Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1049,5,5,adult,women,skinny,unknown,unknown
10046829,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,599,5,5,adult,men,slim,unknown,unknown
10052209,Sonata Sleek Men White Analogue watch 7128SL03,accessory,casual,all,White,1699,5,5,adult,men,unknown,solid,leather
10058233,Roadster Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Black,1299,5,5,adult,women,skinny,unknown,unknown
10036591,ColorPlus Men Yellow & Blue Tailored Fit Checked Casual Shirt,top,casual,all,Blue,1214,5,5,adult,men,tailored,checked,unknown
10052677,Titan Men White Analogue Watch 90100WL01,accessory,casual,all,White,7196,5,5,adult,men,unknown,solid,leather
10052131,Titan Neo Men White Analogue watch 1729SM04,accessory,casual,all,White,2236,5,5,adult,men,unknown,solid,unknown
10051987,Fastrack Loopholes Men Charcoal Analogue watch NL3169NM01,accessory,casual,all,Charcoal,4796,5,5,adult,men,unknown,solid,unknown
10054517,Veni Vidi Vici Women Olive Green Solid Fitted Crop Top,top,casual,all,Green,468,5,5,adult,women,unknown,solid,unknown
10047999,Marks & Spencer Women Black & White Slim Fit Printed Regular Cropped Trousers,bottom,casual,all,Black,919,6,5,adult,women,slim,printed,unknown
10036431,ColorPlus Men Green Regular Fit Solid Formal Trousers,bottom,formal,all,Green,999,5,5,adult,men,regular,solid,unknown
10045877,Chhabra 555 Blue Poly Georgette Dyed Leheriya Saree,one_piece,casual,all,Blue,895,5,5,adult,unisex,unknown,striped,unknown
10054531,Veni Vidi Vici Women Navy Blue Striped Fitted Crop Top,top,casual,all,Blue,468,5,5,adult,women,unknown,striped,unknown
1003773,Flying Machine Charcoal Grey Sweater,top,casual,all,Grey,949,5,5,adult,unisex,unknown,unknown,unknown
10056427,Fame Forever by Lifestyle Men Black Printed Polo Collar T-shirt,top,casual,all,Black,449,5,5,adult,men,unknown,printed,unknown
10036593,ColorPlus Men Pink Tailored Fit Self Design Semiformal Shirt,top,casual,all,Red,1199,5,5,adult,men,tailored,self_design,unknown
10054427,Veni Vidi Vici Women Red Solid Fitted Crop Top,top,casual,all,Red,468,5,5,adult,women,unknown,solid,unknown
10052641,Zoop Unisex Kids Grey Digital Watch 16007PP01,accessory,casual,all,Grey,995,5,5,kids,unisex,unknown,solid,unknown
10063693,Metro Women Gold-Toned Solid Mules,footwear,casual,all,Gold,1990,5,5,adult,women,unknown,solid,unknown
10052069,Sonata Reloaded Men Black Analogue watch 7924SL11,accessory,casual,all,Black,1299,5,5,adult,men,unknown,solid,leather
10048033,SPYKAR Women Navy Adora Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Navy,879,6,5,adult,women,skinny,unknown,unknown
10054579,Veni Vidi Vici Women Pink Self Design Fitted Crop Top,top,casual,all,Pink,468,5,5,adult,women,unknown,self_design,unknown
10053689,Alcis Men Charcoal Grey Solid Slim Fit Training Track Pants,bottom,casual,all,Grey,899,5,5,adult,men,slim,solid,unknown
10056475,Fame Forever by Lifestyle Men Navy Blue & White Striped Polo Collar T-shirt,top,casual,all,Blue,449,5,5,adult,men,unknown,striped,unknown
10054875,Veni Vidi Vici Women Mustard Yellow Solid Cold-Shoulder Fit and Flare Dress,one_piece,casual,pear,Yellow,756,5,5,adult,women,unknown,solid,unknown
10039915,DODO & MOA Women Teal Printed Top,top,casual,all,,670,5,5,adult,women,unknown,printed,unknown
10052345,Sonata Utsav Men Blue Analogue watch NL7125YM01,accessory,casual,all,Blue,1699,5,5,adult,men,unknown,solid,unknown
10037187,Shaily Navy Blue & Green Pure Georgette Solid Saree,one_piece,casual,all,Blue,1087,5,5,adult,unisex,unknown,solid,unknown
10054445,Veni Vidi Vici Women Olive Green Solid Fitted Crop Top,top,casual,all,Green,468,5,5,adult,women,unknown,solid,unknown
10051241,Vishudh Women Black Embroidered A-Line Top,top,casual,pear,Red,419,5,5,adult,women,unknown,unknown,unknown
10052435,Titan Men Black Analogue Watch 90106KM03,accessory,casual,all,Black,8396,5,5,adult,men,unknown,solid,unknown
10052727,Fastrack Loopholes Men Black Analogue watch NL3169SL01,accessory,casual,all,Black,4595,5,5,adult,men,unknown,textured,leather
10052545,Fastrack Men Black Analogue Watch,accessory,casual,all,Black,1596,5,5,adult,men,unknown,solid,unknown
10060289,CODE by Lifestyle Men Pink & White Slim Fit Striped Formal Shirt,top,formal,all,White,749,5,5,adult,men,slim,striped,unknown
10056595,Fame Forever by Lifestyle Men Navy Blue & White Slim Fit Checked Casual Shirt,top,casual,all,Blue,649,5,5,adult,men,slim,checked,unknown
10053731,Cottinfab Women Burgundy Solid Basic Jumpsuit,one_piece,casual,all,Burgundy,752,5,5,adult,women,unknown,solid,unknown
10036465,ColorPlus Men White Regular Fit Printed Casual Shirt,top,casual,all,White,919,5,5,adult,men,regular,printed,unknown
10051249,Vishudh Women Mustard Yellow Printed A-Line Kurta,top,casual,pear,Yellow,1049,5,5,adult,women,unknown,printed,unknown
10060341,CODE by Lifestyle Men Green & White Slim Fit Checked Casual Shirt,top,casual,all,Green,749,5,5,adult,men,slim,checked,unknown
10053773,Cottinfab Women Olive Green Solid Basic Jumpsuit,one_piece,casual,all,Green,752,5,5,adult,women,unknown,solid,unknown
10052539,Zoop Marvel Unisex White Analogue watch C4048PP28,accessory,casual,all,White,995,5,5,adult,unisex,unknown,printed,unknown
10044549,RICHARD PARKER by Pantaloons Men Multicoloured Slim Fit Printed Casual Shirt,top,casual,all,Red,519,5,5,adult,men,slim,printed,unknown
